County,Office,Candidate,Party,District,Votes
Clark,Township Board Member,Jacky Snelling,Democratic,UTICA,1568
Blackford,Township Board Member,Jacob Holsten,Democratic,LICKING,1085
Allen,Township Board Member,Jacqueline Keating,Democratic,WASHINGTON,4247
Crawford,Township Board Member,JAMES "JIM" W ELLIOTT,Democratic,UNION,80
Dubois,Township Board Member,James A Schroeder,Democratic,BAINBRIDGE TWP,3492
Elkhart,Township Board Member,JAMES H (JAY) LITTLE,Democratic,CONCORD,4395
Dubois,Township Board Member,James K. Hasenour,Democratic,MARION TWP,332
Bartholomew,Township Board Member,James Mahoney,Democratic,GERMAN,723
Blackford,Township Board Member,JAMES R THURMAN,Democratic,WASHINGTON,161
Clinton,Township Board Member,James R Unger,Democratic,OWEN,140
Allen,Township Board Member,Jamie Teller,Democratic,PERRY,3301
Allen,Township Board Member,Jan Palmer,Democratic,MAUMEE,229
Clark,Township Board Member,Jana Meyer,Democratic,SILVER CREEK,2043
Crawford,Township Board Member,JANET L LEONARD,Democratic,PATOKA,250
Clark,Township Board Member,Janet M Flaugh,Democratic,UNION,372
Carroll,Township Board Member,Janie Smith,Democratic,DEER CREEK,949
Clark,Township Board Member,Jason Joe Shemanski,Democratic,WOOD,447
Bartholomew,Township Board Member,Jeff Schroer,Democratic,CLAY,528
Carroll,Township Board Member,Jeff Sieber,Democratic,JACKSON,186
Dubois,Township Board Member,Jeffrey  Betz,Democratic,HALL TWP,332
Clay,Township Board Member,Jenni Mesanovic,Democratic,POSEY,383
Delaware,Township Board Member,JENNIFER L HATHAWAY,Democratic,MONROE,514
Clark,Township Board Member,Jenny Hostetler,Democratic,OREGON,270
Dearborn,Township Board Member,Jerald L. Grace ,Democratic,CAESAR CREEK TOWNSHIP,72
Clark,Township Board Member,Jerry R Dickey,Democratic,BETHLEHEM,47
Crawford,Township Board Member,JERRY W BROWN Jr.,Democratic,WHISKEY RUN,318
Allen,Township Board Member,Jessica Hannie,Democratic,ST JOE,8532
Dearborn,Township Board Member,Jill W. Pruss ,Democratic,CAESAR CREEK TOWNSHIP,69
Decatur,Township Board Member,JIM J KOORS,Democratic,MARION,249
Bartholomew,Township Board Member,Joe Hoene,Democratic,JACKSON,153
Clark,Township Board Member,Joe Hubbard,Democratic,UNION,447
Dearborn,Township Board Member,John Johnson,Democratic,LAWRENCEBURG TOWNSHIPS,956
Clinton,Township Board Member,John T Meyer,Democratic,MADISON,285
Clinton,Township Board Member,John W Grice,Democratic,KIRKLIN,197
Carroll,Township Board Member,Joseph Mylet,Democratic,WASHINGTON,150
Cass,Township Board Member,Julie M. Morris,Democratic,Eel,1630
Clay,Township Board Member,Karen E Stearley,Democratic,SUGAR RIDGE,159
Bartholomew,Township Board Member,Kari G. Tyree,Democratic,GERMAN,490
Dearborn,Township Board Member,KAYLEE A MCDONALD  ,Democratic,CENTER TOWNSHIPS,411
Clark,Township Board Member,Kelly Zullo,Democratic,UTICA,1072
Dubois,Township Board Member,Kenneth L Hulsman,Democratic,BAINBRIDGE TWP,3783
Brown,Township Board Member,Kevin G. Fleming,Democratic,VAN BUREN,261
Bartholomew,Township Board Member,Kim A. Miller,Democratic,HAWCREEK,485
Elkhart,Township Board Member,LaRITA K ROBINSON,Democratic,OSOLO,2376
Brown,Township Board Member,Larry (Levi) E. Voils III ,Democratic,HAMBLEN,658
Clark,Township Board Member,Larry Graebe,Democratic,OWEN,99
Clark,Township Board Member,Larry Harbin,Democratic,OWEN,133
Dubois,Township Board Member,Larry J. Ferguson,Democratic,PATOKA TWP,1085
Crawford,Township Board Member,LEANN BERTRAM,Democratic,STERLING,173
Dubois,Township Board Member,Lee  Bilderback,Democratic,CASS TWP,515
Dearborn,Township Board Member,Leo Martini,Democratic,YORK TOWNSHIP,292
Delaware,Township Board Member,LESIA MEER,Democratic,CENTER,7743
Clinton,Township Board Member,Lewis B Flohr III,Democratic,OWEN,157
Clinton,Township Board Member,Linda Harris,Democratic,KIRKLIN,179
Carroll,Township Board Member,Linda L. Huffer,Democratic,BURLINGTON,225
DeKalb,Township Board Member,Lisa G Gerardot,Democratic,FRANKLIN,179
Dubois,Township Board Member,Lisa Matthews,Democratic,CASS TWP,467
Crawford,Township Board Member,LISA NEWKIRK RIDDELL,Democratic,STERLING,240
Dubois,Township Board Member,Lisa Striegel,Democratic,JEFFERSON TWP,282
Clark,Township Board Member,Logan M Johnson,Democratic,CHARLESTOWN,1316
Delaware,Township Board Member,LORA A JONES,Democratic,LIBERTY,926
Clay,Township Board Member,Loren B Holdaway,Democratic,LEWIS,194
Allen,Township Board Member,Loren R Grabner,Democratic,MONROE,366
Allen,Township Board Member,Lori Black,Democratic,ST JOE,9405
Crawford,Township Board Member,LUCY D VELTMAN,Democratic,JENNINGS,144
Dearborn,Township Board Member,Marilyn Bower ,Democratic,KELSO TOWNSHIPS,456
Clinton,Township Board Member,Mark A Newhart,Democratic,WASHINGTON,111
Daviess,Township Board Member,MARY ANN KENSEK,Democratic,STEELE,137
Allen,Township Board Member,Mary Corinne Lowenstein,Democratic,LAKE,284
Crawford,Township Board Member,MARY K MCLAIN,Democratic,PATOKA,367
DeKalb,Township Board Member,MaryLou Hartman-Crowell,Democratic,FAIRFIELD,167
Crawford,Township Board Member,MATTHEW C CHAPIN,Democratic,JENNINGS,123
DeKalb,Township Board Member,Maygan Leco,Democratic,UNION,1376
Blackford,Township Board Member,Michael Maddox,Democratic,HARRISON,387
Brown,Township Board Member,Michael O'Connor,Democratic,VAN BUREN,250
Dubois,Township Board Member,Michael R. Lindauer,Democratic,FERDINAND TWP,998
Adams,Township Board Member,MIKE BUSSE,Democratic,KIRKLAND TWP,196
Delaware,Township Board Member,MIKE MILLER,Democratic,CENTER,7545
Elkhart,Township Board Member,MINDA CLEMENS,Democratic,ELKHART,4052
Adams,Township Board Member,NORMAN L GLASS,Democratic,FRENCH TWP,109
Elkhart,Township Board Member,OXANA WERBIANSKY,Democratic,CONCORD,4302
Dearborn,Township Board Member,Patience Sheckels ,Democratic,CENTER TOWNSHIPS,320
Allen,Township Board Member,Patricia (Pat) Turner,Democratic,WAYNE,13618
Clark,Township Board Member,Patricia Stricker,Democratic,OREGON,217
Dearborn,Township Board Member,Patrick Davies ,Democratic,CAESAR CREEK TOWNSHIP,61
Dubois,Township Board Member,Patrick Lichlyter ,Democratic,MADISON TWP,887
Bartholomew,Township Board Member,Paul A. Newkirk,Democratic,JACKSON,135
Daviess,Township Board Member,PAUL V STEINER,Democratic,BARR,456
Brown,Township Board Member,Paula Hardin Maggard,Democratic,WASHINGTON,1023
Clark,Township Board Member,Phil Ellis,Democratic,JEFFERSONVILLE,6920
Delaware,Township Board Member,PHYLLIS A LUTTON,Democratic,WASHINGTON,346
Clark,Township Board Member,R. Kelly Hostetler,Democratic,WASHINGTON,247
Dubois,Township Board Member,Randy L. Lueken,Democratic,MARION TWP,371
Allen,Township Board Member,Rebecca S Miller,Democratic,ST JOE,8950
Adams,Township Board Member,RENE BROWN,Democratic,KIRKLAND TWP,200
Adams,Township Board Member,REX A MIHM,Democratic,UNION TWP,194
Crawford,Township Board Member,RICKI L HAWKINS,Democratic,LIBERTY,240
Boone,Township Board Member,RITA COFFMAN,Democratic,Washington,129
Cass,Township Board Member,Rob McMinn,Democratic,Eel,1512
Dubois,Township Board Member,Robert  Welp,Democratic,JACKSON TWP,518
Allen,Township Board Member,Robert W Behr,Democratic,ABOITE,5712
Bartholomew,Township Board Member,Roger Williams,Democratic,SANDCREEK,241
Dubois,Township Board Member,Roland Terwiske,Democratic,PATOKA TWP,976
Clay,Township Board Member,Rose Thompson,Democratic,CASS,45
Clay,Township Board Member,Ruth Miller,Democratic,PERRY,198
Elkhart,Township Board Member,SANDI PONTIUS,Democratic,CLEVELAND,1045
Carroll,Township Board Member,Sandra Brown,Democratic,ROCK CREEK,102
Clark,Township Board Member,Shirley J Bell,Democratic,JEFFERSONVILLE,7703
Clark,Township Board Member,Shirley J Hurst,Democratic,WOOD,373
Crawford,Township Board Member,SONDRA JELLISON,Democratic,PATOKA,254
Brown,Township Board Member,Stefanie Gore,Democratic,WASHINGTON,1264
Allen,Township Board Member,Stephani Schultz,Democratic,PERRY,3652
Bartholomew,Township Board Member,Stephen Whiteside,Democratic,ROCKCREEK,178
Allen,Township Board Member,Steve (Skip) Howard,Democratic,MONROE,290
Dubois,Township Board Member,Steve A Eckert,Democratic,CASS TWP,439
Bartholomew,Township Board Member,Steve Audretch,Democratic,HARRISON,444
Cass,Township Board Member,Steve Clary,Democratic,Eel,1962
Adams,Township Board Member,SUSAN  (Suzy) J FUELLING,Democratic,ROOT TWP,1426
Elkhart,Township Board Member,SUSAN J LANNING,Democratic,ELKHART,4008
Delaware,Township Board Member,TAMMY L (SNEED) STAIMPEL,Democratic,SALEM,631
Crawford,Township Board Member,TAMMY M JELLISON,Democratic,UNION,104
Elkhart,Township Board Member,TANZIE NIELSEN,Democratic,OSOLO,2579
Decatur,Township Board Member,TERRAH "ANNE" NUNLEY,Democratic,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",1419
Bartholomew,Township Board Member,Terry L. Sweasy,Democratic,ROCKCREEK,118
Crawford,Township Board Member,TERRY LEE JONES,Democratic,WHISKEY RUN,313
Carroll,Township Board Member,Theodore M. Enoch,Democratic,DEMOCRAT,222
Blackford,Township Board Member,THOMAS (Tom) AULBACH,Democratic,WASHINGTON,190
Clark,Township Board Member,Thomas B (Tom) Higdon,Democratic,MONROE,821
Allen,Township Board Member,Thomas R Blauvelt ,Democratic,MONROE,355
Allen,Township Board Member,Timothy E Barr,Democratic,WASHINGTON,3622
Clay,Township Board Member,Tommy J Zurcher,Democratic,SUGAR RIDGE,167
Dearborn,Township Board Member,Tristica Howard ,Democratic,CENTER TOWNSHIPS,388
Clinton,Township Board Member,Troy Clark,Democratic,MADISON,300
Delaware,Township Board Member,WILLIAM "Billy Mac" MCINTOSH Sr.,Democratic,CENTER,7460
Brown,Township Board Member,William (Bill) Miller,Democratic,VAN BUREN,311
Clark,Township Board Member,William E (Bill) Hostetler,Democratic,WASHINGTON,284
Adams,Township Board Member,RICHARD ALAN FRAVEL,Independent,ROOT TWP,702
Clark,Township Board Member,Kelley Curran,Libertarian,JEFFERSONVILLE,3244
Carroll,Township Board Member,"Mac" Macolynn Gray,Republican,DEMOCRAT,252
Cass,Township Board Member,Aaron Lee Sylvain,Republican,Adams,195
Adams,Township Board Member,ABIGAIL (Abby)  M DYER,Republican,WASHINGTON TWP,1522
Adams,Township Board Member,ALAN BAUMAN,Republican,WABASH TWP,1075
Dubois,Township Board Member,Alan Small,Republican,MADISON TWP,757
Crawford,Township Board Member,ALMA RILEY,Republican,JOHNSON,50
Clinton,Township Board Member,Andrew Bailey,Republican,PERRY,286
DeKalb,Township Board Member,Andrew Giegold,Republican,BUTLER,395
Boone,Township Board Member,ANDREW HEFFNER,Republican,Worth,699
Allen,Township Board Member,Andrew Kohrman,Republican,MARION,825
Clinton,Township Board Member,ANDREW L DAVISON,Republican,WARREN,125
Boone,Township Board Member,ANDREW WILHOITE,Republican,Clinton,234
Decatur,Township Board Member,ANDY E HUNTER,Republican,"ADAMS,ST. PAUL",316
Allen,Township Board Member,Ann Louden,Republican,JACKSON,115
Carroll,Township Board Member,Anna (Annie) M. Crosser,Republican,JEFFERSON,633
Clay,Township Board Member,Annette R Ream,Republican,SUGAR RIDGE,237
Clark,Township Board Member,Anthony J Stewart,Republican,UTICA,1133
Boone,Township Board Member,APRIL SHEPHERD,Republican,Washington,338
Boone,Township Board Member,ARLAN JOHNSON,Republican,Harrison,169
Clark,Township Board Member,Austin Wiggam,Republican,WASHINGTON,465
Allen,Township Board Member,Barbara J Krisher,Republican,ABOITE,10393
Dearborn,Township Board Member,Barbara L. Tibbs ,Republican,CENTER TOWNSHIPS,850
Decatur,Township Board Member,BART P METZ,Republican,FUGIT,504
Boone,Township Board Member,BARTON GRINSTEAD,Republican,Marion,341
Elkhart,Township Board Member,BEN LEAVITT,Republican,UNION,1099
Brown,Township Board Member,Ben Miller,Republican,VAN BUREN,553
Brown,Township Board Member,Ben Phillips,Republican,VAN BUREN,500
Crawford,Township Board Member,BENJAMIN BREEDEN,Republican,OHIO,120
DeKalb,Township Board Member,Bert Hollman,Republican,SPENCER,298
Delaware,Township Board Member,BETH HENRY,Republican,DELAWARE,771
Carroll,Township Board Member,Bethany E. Zink,Republican,TIPPECANOE,589
Carroll,Township Board Member,Bill Northcutt,Republican,BURLINGTON,523
Cass,Township Board Member,Blake A. Guy,Republican,Jackson,650
Boone,Township Board Member,BRAD SMITH,Republican,Clinton,217
Decatur,Township Board Member,BRADLEY SCHEIDLER,Republican,"ADAMS,ST. PAUL",294
Cass,Township Board Member,Brady Saylor,Republican,Miami,296
Delaware,Township Board Member,BRENDA K LOGAN RAGLAND,Republican,HARRISON,616
Allen,Township Board Member,Brenda L Heisler,Republican,WASHINGTON,5293
Cass,Township Board Member,Brenda Rusk,Republican,Harrison,220
Daviess,Township Board Member,Brent D. Baker,Republican,HARRISON,201
Allen,Township Board Member,Brent R Hoffman,Republican,JEFFERSON,592
Elkhart,Township Board Member,BRENT REED,Republican,UNION,991
Cass,Township Board Member,Brent Thomas,Republican,Adams,197
Decatur,Township Board Member,BRIAN C SCHWERING,Republican,CLINTON,133
Allen,Township Board Member,Brian J Amstutz,Republican,SPRINGFIELD,725
Elkhart,Township Board Member,BRIAN RAMER,Republican,HARRISON,585
Cass,Township Board Member,Brian Shafer,Republican,Adams,234
Adams,Township Board Member,BRICE E AMSTUTZ,Republican,MONROE TWP,898
Elkhart,Township Board Member,BRUCE KORENSTRA,Republican,JACKSON,993
DeKalb,Township Board Member,Bruce Laub,Republican,SPENCER,297
Daviess,Township Board Member,Bryan E. Engleman,Republican,STEELE,235
Clay,Township Board Member,Bryan Husband,Republican,LEWIS,347
Cass,Township Board Member,Bryant M. Liming,Republican,Deer Creek,169
Dearborn,Township Board Member,Carl Andry ,Republican,MILLER TOWNSHIPS,1781
Decatur,Township Board Member,CARL GEIS,Republican,FUGIT,558
Decatur,Township Board Member,CARL STIER,Republican,MARION,502
Carroll,Township Board Member,Carol Richard Bordner,Republican,DEMOCRAT,282
Elkhart,Township Board Member,CAROL W McDOWELL,Republican,OSOLO,4455
Clark,Township Board Member,Carolyn M Hacker,Republican,CARR,1153
Bartholomew,Township Board Member,Carolyn Massengale,Republican,OHIO,509
Benton,Township Board Member,CECIL KREBS,Republican,OAK GROVE,383
Allen,Township Board Member,Charles F Powell,Republican,PLEASANT,724
Cass,Township Board Member,Charles P. Stephenson,Republican,Washington,322
Delaware,Township Board Member,CHARLES W (BUD) CONWELL,Republican,PERRY,419
Bartholomew,Township Board Member,Charlie Deweese,Republican,FLATROCK,328
Allen,Township Board Member,Charlotte J Kaiser,Republican,MADISON,383
Clark,Township Board Member,Chris Rountree,Republican,SILVER CREEK,2149
Bartholomew,Township Board Member,Christi Bruer,Republican,FLATROCK,341
Benton,Township Board Member,CHRISTINE M. SHEETZ,Republican,PINE,93
Allen,Township Board Member,Christopher G Wolf,Republican,CEDAR CREEK,2647
Adams,Township Board Member,CHRISTOPHER MOWERY,Republican,UNION TWP,215
Clark,Township Board Member,Cindy Couch,Republican,SILVER CREEK,2545
Brown,Township Board Member,Clara M. Becraft,Republican,VAN BUREN,495
Clay,Township Board Member,Clark Ferguson,Republican,DICK JOHNSON,288
Dearborn,Township Board Member,Connie M Cottingham,Republican,HARRISON TOWNSHIPS,732
Cass,Township Board Member,Craig Kennell,Republican,Jefferson,383
Dubois,Township Board Member,Cynthia Fehribach,Republican,PATOKA TWP,1408
Daviess,Township Board Member,Cynthia Webster,Republican,VEALE,359
Dubois,Township Board Member,Dalcus G Fuhrman,Republican,HARBISON TWP,438
Clay,Township Board Member,Dale Loughmiller,Republican,DICK JOHNSON,366
Allen,Township Board Member,Dan H Meyer,Republican,MILAN,503
Carroll,Township Board Member,Dan LePage,Republican,MADISON,131
Clark,Township Board Member,Dan Roberts,Republican,CHARLESTOWN,2161
Bartholomew,Township Board Member,Dana Lynn Parks,Republican,HARRISON,875
Allen,Township Board Member,Daniel Andorfer,Republican,WASHINGTON,5436
Allen,Township Board Member,Daniel E Miller,Republican,SPRINGFIELD,543
Clinton,Township Board Member,Daniel J Lahrman,Republican,MADISON,522
DeKalb,Township Board Member,Darin W Yarian,Republican,FAIRFIELD,315
DeKalb,Township Board Member,Darrell R King,Republican,SMITHFIELD,399
Delaware,Township Board Member,DAVE HEINKEL,Republican,HAMILTON,1876
Delaware,Township Board Member,DAVID (DOC) DAVIS,Republican,DELAWARE,701
DeKalb,Township Board Member,David Capp,Republican,WILMINGTON,526
Delaware,Township Board Member,DAVID HOLMES,Republican,MONROE,782
Carroll,Township Board Member,David McCain,Republican,DEER CREEK,962
Allen,Township Board Member,David R Krohn,Republican,MILAN,488
Clark,Township Board Member,David Ray Abbott Jr.,Republican,CHARLESTOWN,2619
Elkhart,Township Board Member,DAVID W GONGWER,Republican,OLIVE,730
Adams,Township Board Member,DAWN R KREIGH,Republican,HARTFORD TWP,183
Elkhart,Township Board Member,DEAN K MARTIN,Republican,YORK,568
Elkhart,Township Board Member,DEAN R RINK,Republican,CLINTON,472
DeKalb,Township Board Member,Dean Schrader,Republican,CONCORD,253
Boone,Township Board Member,DEBBY "NEASE" SCERING,Republican,Center,2897
DeKalb,Township Board Member,Debra (Debbie) K King,Republican,FRANKLIN,247
Daviess,Township Board Member,Debra Baker,Republican,REEVE,173
Blackford,Township Board Member,Debra J. Penrod,Republican,HARRISON,425
Elkhart,Township Board Member,DEBRA JOHNSON,Republican,JEFFERSON,2119
Benton,Township Board Member,DEBRA S. WETTSCHURACK,Republican,PINE,84
Carroll,Township Board Member,Dee Humbarger,Republican,MADISON,135
Adams,Township Board Member,DEE W TEEPLE,Republican,HARTFORD TWP,177
Allen,Township Board Member,Delbert Thiele,Republican,PLEASANT,693
Adams,Township Board Member,DENNIS A WERLING,Republican,PREBLE TWP,292
Adams,Township Board Member,DENNIS CAFFEE,Republican,JEFFERSON TWP,119
Decatur,Township Board Member,DENNIS D SHUPPERT,Republican,"ADAMS,ST. PAUL",322
Decatur,Township Board Member,DENNIS E KINKER,Republican,SALTCREEK,426
DeKalb,Township Board Member,Dennis R Taylor,Republican,SMITHFIELD,351
Cass,Township Board Member,Dennis T. Crum,Republican,Deer Creek,208
Crawford,Township Board Member,DENVER DALE SHELTON,Republican,BOONE,20
Crawford,Township Board Member,DIANA MAIN,Republican,LIBERTY,320
Adams,Township Board Member,DIANNA HERMAN,Republican,FRENCH TWP,229
DeKalb,Township Board Member,Don Chaffin,Republican,KEYSER,1038
Daviess,Township Board Member,Don Williams,Republican,WASHINGTON,2944
Dubois,Township Board Member,Donald E Harison,Republican,COLUMBIA TWP,227
Clark,Township Board Member,Donald Growe,Republican,JEFFERSONVILLE,5584
Clark,Township Board Member,Doug Reiter,Republican,SILVER CREEK,2173
Allen,Township Board Member,Doug Schenkel,Republican,ABOITE,9847
Clay,Township Board Member,Douglas L Barr,Republican,JACKSON,833
Cass,Township Board Member,Duane A. Stuart,Republican,Clinton,126
Clay,Township Board Member,E E (Buz) Burgess,Republican,BRAZIL,1069
DeKalb,Township Board Member,Ed Shilling,Republican,SPENCER,276
Cass,Township Board Member,Edward (Ed) McKaig Jr.,Republican,Noble,462
Elkhart,Township Board Member,EDWARD C PIPPENGER,Republican,LOCKE,434
Decatur,Township Board Member,EDWARD J DWENGER,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",2790
Daviess,Township Board Member,Edward Ryan,Republican,STEELE,214
DeKalb,Township Board Member,Edward Steury,Republican,NEWVILLE,129
Daviess,Township Board Member,Elmer Lee Graber,Republican,VAN BUREN,145
Adams,Township Board Member,ERIC  C MILLER  ,Republican,UNION TWP,249
Clay,Township Board Member,Eric L (Rick) Wyndham,Republican,JACKSON,632
DeKalb,Township Board Member,Erick Nickerson,Republican,TROY,62
Elkhart,Township Board Member,ERIN HARTMAN,Republican,CLEVELAND,1866
Bartholomew,Township Board Member,Frank Anderson,Republican,CLAY,738
Elkhart,Township Board Member,FRED KIEPER,Republican,JEFFERSON,1802
Brown,Township Board Member,Freida Milnes,Republican,HAMBLEN,1018
Decatur,Township Board Member,G. TROY HILL,Republican,JACKSON,236
Clinton,Township Board Member,Gail R Deboy,Republican,ROSS,597
Elkhart,Township Board Member,GALEN R WITMER,Republican,HARRISON,556
Bartholomew,Township Board Member,Garry L. Barker,Republican,ROCKCREEK,318
Crawford,Township Board Member,GARY D WISEMAN,Republican,OHIO,140
Crawford,Township Board Member,GARY MAIN Jr.,Republican,LIBERTY,319
Cass,Township Board Member,Gary Miller,Republican,Jefferson,291
Delaware,Township Board Member,GARY W ADDISON,Republican,CENTER,6141
Boone,Township Board Member,GARY W BALDAUF,Republican,Harrison,201
Clinton,Township Board Member,Gary W Gangwer,Republican,ROSS,579
Carroll,Township Board Member,Gene Cocanower,Republican,JEFFERSON,671
Allen,Township Board Member,Gerald W Sorg,Republican,MARION,811
Allen,Township Board Member,Geraldine (Gerry) Franke,Republican,MADISON,487
DeKalb,Township Board Member,Glen L Hartman,Republican,GRANT,611
Allen,Township Board Member,Gloria E (Basting) Gerig,Republican,JACKSON,127
Daviess,Township Board Member,Gordon Dean Miller,Republican,BARR,503
Delaware,Township Board Member,GRADY L RAY,Republican,HAMILTON,1556
Elkhart,Township Board Member,GREG BAILEY,Republican,WASHINGTON,1509
Elkhart,Township Board Member,GREGG BERRY,Republican,MIDDLEBURY,1380
DeKalb,Township Board Member,Gregory J Weller,Republican,BUTLER,414
DeKalb,Township Board Member,Gregory S Hook,Republican,STAFFORD,90
Boone,Township Board Member,GRETCHEN SMITH,Republican,Jefferson,383
Allen,Township Board Member,Gretchen Spires,Republican,ST JOE,12465
Elkhart,Township Board Member,H WAYNE JENNETTE,Republican,ELKHART,4861
Allen,Township Board Member,Harold G Gerig,Republican,MAUMEE,573
Clark,Township Board Member,Harold G Goodlett Jr,Republican,MONROE,905
Allen,Township Board Member,Harrold E Spenn,Republican,PLEASANT,660
Clark,Township Board Member,Harry Sullivan,Republican,MONROE,697
Clay,Township Board Member,Heather L Wallace,Republican,VAN BUREN,633
Clay,Township Board Member,Henry R Buell,Republican,LEWIS,303
Cass,Township Board Member,Herd Crimmins,Republican,Harrison,228
DeKalb,Township Board Member,Ida Mae Hartman,Republican,GRANT,537
Clinton,Township Board Member,Irma D Sanders,Republican,FOREST,185
Bartholomew,Township Board Member,J. Stuart (Stu) Cundiff,Republican,COLUMBUS,6982
Clinton,Township Board Member,Jada M Ray,Republican,CENTER,1823
DeKalb,Township Board Member,James (Jim) A Pfefferkorn,Republican,JACKSON,773
Clinton,Township Board Member,James A Mennen,Republican,JACKSON,294
DeKalb,Township Board Member,James A Miller,Republican,SMITHFIELD,334
Bartholomew,Township Board Member,James A. Stevens,Republican,GERMAN,730
Allen,Township Board Member,James Berger,Republican,CEDAR CREEK,3091
Elkhart,Township Board Member,JAMES D BECK,Republican,CONCORD,5939
Daviess,Township Board Member,"James D. Fish, Jr.",Republican,ELMORE,207
Brown,Township Board Member,James E. Kakavecos Jr.,Republican,JACKSON,876
Elkhart,Township Board Member,JAMES F JACKA,Republican,WASHINGTON,1275
Decatur,Township Board Member,JAMES G STEWART,Republican,"GREENSBURG 1,GREENSBURG 2,GREENSBURG 3,GREENSBURG 4,GREENSBURG 5,GREENSBURG 6,GREENSBURG 7,GREENSBURG 8,WASHINGTON",2418
Elkhart,Township Board Member,JAMES L MILLER,Republican,MIDDLEBURY,1332
Dubois,Township Board Member,James Leon Wineinger,Republican,COLUMBIA TWP,231
DeKalb,Township Board Member,James N Bauman Sr.,Republican,BUTLER,379
Clinton,Township Board Member,Jamey L Chaney,Republican,PERRY,300
Clinton,Township Board Member,Jami E Pratt,Republican,CENTER,1869
Benton,Township Board Member,JANESSA STEPHENS,Republican,HICKORY GROVE,55
Benton,Township Board Member,JANET M. GRETENCORD,Republican,CENTER,671
Carroll,Township Board Member,Janice A Marvin,Republican,MONROE,663
Allen,Township Board Member,Jason A Hollinger,Republican,ST JOE,13387
Elkhart,Township Board Member,JASON E STUTSMAN,Republican,CLEVELAND,1921
DeKalb,Township Board Member,Jason Kreischer,Republican,CONCORD,282
DeKalb,Township Board Member,Jay Kern,Republican,GRANT,590
Delaware,Township Board Member,JAYE KAYE WILSON,Republican,HAMILTON,1773
Carroll,Township Board Member,Jayne A. Abbott,Republican,DEER CREEK,977
Allen,Township Board Member,Jean Uhrick,Republican,ST JOE,12084
Allen,Township Board Member,Jeff Abbott,Republican,MAUMEE,609
DeKalb,Township Board Member,Jeff Ridge,Republican,WILMINGTON,589
Adams,Township Board Member,JEFFERY W YODER,Republican,BLUE CREEK TWP,115
Clinton,Township Board Member,Jeffrey L Strong,Republican,MICHIGAN,301
Carroll,Township Board Member,Jeffrey Potts,Republican,ADAMS,138
DeKalb,Township Board Member,Jeffrey W Cook SR,Republican,JACKSON,890
Adams,Township Board Member,JEREMIAH LIPSCOMB,Republican,FRENCH TWP,220
Carroll,Township Board Member,Jerry Frey,Republican,CLAY,256
Delaware,Township Board Member,JERRY J KIRTLEY,Republican,WASHINGTON,405
Clinton,Township Board Member,Jerry L Ostler,Republican,UNION,243
Elkhart,Township Board Member,JERRY L WEAVER,Republican,MIDDLEBURY,1329
Carroll,Township Board Member,Jerry L. Sparks,Republican,LIBERTY,139
Clinton,Township Board Member,Jerry Milner,Republican,FOREST,156
Elkhart,Township Board Member,JERRY P ADKINS,Republican,CONCORD,5985
Decatur,Township Board Member,JERRY WISEMAN,Republican,CLAY,268
Carroll,Township Board Member,Jill Moudy,Republican,JACKSON,306
Clay,Township Board Member,Jim Burk,Republican,DICK JOHNSON,323
Adams,Township Board Member,JIM JONES,Republican,ST MARYS TWP,254
Clinton,Township Board Member,Jim Knapp,Republican,WASHINGTON,194
Bartholomew,Township Board Member,Jim Reed,Republican,ROCKCREEK,305
Elkhart,Township Board Member,JIM STEINKE,Republican,BAUGO,1359
Clark,Township Board Member,Jimmy Hoffman,Republican,WOOD,388
Boone,Township Board Member,JO LYNN "Jody"  DURHAM,Republican,Washington,364
Elkhart,Township Board Member,JO ROOD,Republican,YORK,497
Elkhart,Township Board Member,JOE A HIBSCHMAN,Republican,BENTON,492
Crawford,Township Board Member,Joe E Schwartz,Republican,JOHNSON,67
Daviess,Township Board Member,Joe Hawthorne,Republican,REEVE,178
Clark,Township Board Member,Joe Waters,Republican,UNION,752
Adams,Township Board Member,JOHN  AMSTUTZ,Republican,WABASH TWP,1234
Carroll,Township Board Member,John A. Campbell,Republican,ADAMS,138
Benton,Township Board Member,JOHN BLAKE,Republican,YORK,54
Boone,Township Board Member,JOHN BROSE,Republican,Harrison,168
DeKalb,Township Board Member,John Cutshall,Republican,KEYSER,852
DeKalb,Township Board Member,John D Hovarter,Republican,RICHLAND,271
Adams,Township Board Member,JOHN D SIPE,Republican,BLUE CREEK TWP,108
Cass,Township Board Member,John Heckard,Republican,Clinton,134
Decatur,Township Board Member,JOHN L (JACK) EMLY,Republican,JACKSON,250
Carroll,Township Board Member,John M. (Jack) Begley,Republican,TIPPECANOE,576
Elkhart,Township Board Member,JOHN P BAKER,Republican,YORK,649
Dearborn,Township Board Member,John Probst ,Republican,HOGAN TOWNSHIP,261
Adams,Township Board Member,JOHN R (Randy) JOHNSON,Republican,ST MARYS TWP,308
Allen,Township Board Member,John T Yarnelle,Republican,LAKE,605
